Signal Legend:

Key        Signal Name
11856     0 0 0 1 1 1 0029h 
11857     0 0 0 1 1 1 0029h 
11858     0 0 0 1 1 1 0029h 
11859     0 0 0 1 1 1 0029h 
11860     0 0 0 1 1 1 0029h 
11861     0 0 0 1 1 1 0029h 
11862     0 0 0 1 1 1 0029h 
11863     0 0 0 1 1 1 0029h 
11864     0 0 0 1 1 1 0029h 
11865     0 0 0 1 1 1 0029h 
11866     0 0 0 1 1 1 0029h 
11867     0 0 0 1 1 1 0029h 
11868     0 0 0 1 1 1 0029h 
11869     0 0 0 1 1 1 0029h 
11870     0 0 0 1 1 1 0029h 
11871     0 0 0 1 1 1 0029h 
11872     0 0 0 1 1 1 0029h 
11873     0 0 0 1 1 1 0029h 
11874     0 0 0 1 1 1 0029h 
11875     0 0 0 1 1 1 0029h 
11876     0 0 0 1 1 1 0029h 
11877     0 0 0 1 1 1 0029h 
11878     0 0 0 1 1 1 0029h 
11879     0 0 0 1 1 1 0029h 
11880     0 0 0 1 1 1 0029h 
11881     0 0 0 1 1 1 0029h 
11882     0 0 0 1 1 1 0029h 
11883     0 0 0 1 1 1 0029h 
11884     0 0 0 1 1 1 0029h 
11885     0 0 0 1 1 1 0029h 
11886     0 0 0 1 1 1 0029h 
11887     0 0 0 1 1 1 0029h 
11888     0 0 0 1 1 1 0029h 
11889     0 0 0 1 1 1 0029h 
11890     0 0 0 1 1 1 0029h 
11891     0 0 0 1 1 1 0029h 
11892     0 0 0 1 1 1 0029h 
11893     0 0 0 1 1 1 0029h 
11894     0 0 0 1 1 1 0029h 
11895     0 0 0 1 1 1 0029h 
11896     0 0 0 1 1 1 0029h 
11897     0 0 0 1 1 1 0029h 
11898     0 0 0 1 1 1 0029h 
11899     0 0 0 1 1 1 0029h 
11900     0 0 0 1 1 1 0029h 
11901     0 0 0 1 1 1 0029h 
11902     0 0 0 1 1 1 0029h 
11903     0 0 0 1 1 1 0029h 
11904     0 0 0 1 1 1 0029h 
11905     0 0 0 1 1 1 0029h 
11906     0 0 0 1 1 1 0029h 
11907     0 0 0 1 1 1 0029h 
11908     0 0 0 1 1 1 0029h 
11909     0 0 0 1 1 1 0029h 
11910     0 0 0 1 1 1 0029h 
11911     0 0 0 1 1 1 0029h 
11912     0 0 0 1 1 1 0029h 
11913     0 0 0 1 1 1 0029h 
11914     0 0 0 1 1 1 0029h 
11915     0 0 0 1 1 1 0029h 
11916     0 0 0 1 1 1 0029h 
11917     0 0 0 1 1 1 0029h 
11918     0 0 0 1 1 1 0029h 
11919     0 0 0 1 1 1 0029h 
11920     0 0 0 1 1 1 0029h 
11921     0 0 0 1 1 1 0029h 
11922     0 0 0 1 1 1 0029h 
11923     0 0 0 1 1 1 0029h 
11924     0 0 0 1 1 1 0029h 
11925     0 0 0 1 1 1 0029h 
11926     0 0 0 1 1 1 0029h 
11927     0 0 0 1 1 1 0029h 
11928     0 0 0 1 1 1 0029h 
11929     0 0 0 1 1 1 0029h 
11930     0 0 0 1 1 1 0029h 
11931     0 0 0 1 1 1 0029h 
11932     0 0 0 1 1 1 0029h 
11933     0 0 0 1 1 1 0029h 
11934     0 0 0 1 1 1 0029h 
11935     0 0 0 1 1 1 0029h 
11936     0 0 0 1 1 1 0029h 
11937     0 0 0 1 1 1 0029h 
11938     0 0 0 1 1 1 0029h 
11939     0 0 0 1 1 1 0029h 
11940     0 0 0 1 1 1 0029h 
11941     0 0 0 1 1 1 0029h 
11942     0 0 0 1 1 1 0029h 
11943     0 0 0 1 1 1 0029h 
11944     0 0 0 1 1 1 0029h 
11945     0 0 0 1 1 1 0029h 
11946     0 0 0 1 1 1 0029h 
11947     0 0 0 1 1 1 0029h 
11948     0 0 0 1 1 1 0029h 
11949     0 0 0 1 1 1 0029h 
11950     0 0 0 1 1 1 0029h 
11951     0 0 0 1 1 1 0029h 
11952     0 0 0 1 1 1 0029h 
11953     0 0 0 1 1 1 0029h 
11954     0 0 0 1 1 1 0029h 
11955     0 0 0 1 1 1 0029h 
11956     0 0 0 1 1 1 0029h 
11957     0 0 0 1 1 1 0029h 
11958     0 0 0 1 1 1 0029h 
11959     0 0 0 1 1 1 0029h 
11960     0 0 0 1 1 1 0029h 
11961     0 0 0 1 1 1 0029h 
11962     0 0 0 1 1 1 0029h 
11963     0 0 0 1 1 1 0029h 
11964     0 0 0 1 1 1 0029h 
11965     0 0 0 1 1 1 0029h 
11966     0 0 0 1 1 1 0029h 
11967     0 0 0 1 1 1 0029h 
11968     0 0 0 1 1 1 0029h 
11969     0 0 0 1 1 1 0029h 
11970     0 0 0 1 1 1 0029h 
11971     0 0 0 1 1 1 0029h 
11972     0 0 0 1 1 1 0029h 
11973     0 0 0 1 1 1 0029h 
11974     0 0 0 1 1 1 0029h 
11975     0 0 0 1 1 1 0029h 
11976     0 0 0 1 1 1 0029h 
11977     0 0 0 1 1 1 0029h 
11978     0 0 0 1 1 1 0029h 
11979     0 0 0 1 1 1 0029h 
11980     0 0 0 1 1 1 0029h 
11981     0 0 0 1 1 1 0029h 
11982     0 0 0 1 1 1 0029h 
11983     0 0 0 1 1 1 0029h 
11984     0 0 0 1 1 1 0029h 
11985     0 0 0 1 1 1 0029h 
11986     0 0 0 1 1 1 0029h 
11987     0 0 0 1 1 1 0029h 
11988     0 0 0 1 1 1 0029h 
11989     0 0 0 1 1 1 0029h 
11990     0 0 0 1 1 1 0029h 
11991     0 0 0 1 1 1 0029h 
11992     0 0 0 1 1 1 0029h 
11993     0 0 0 1 1 1 0029h 
11994     0 0 0 1 1 1 0029h 
11995     0 0 0 1 1 1 0029h 
11996     0 0 0 1 1 1 0029h 
11997     0 0 0 1 1 1 0029h 
11998     0 0 0 1 1 1 0029h 
11999     0 0 0 1 1 1 0029h 
12000     0 0 0 1 1 1 0029h 
12001     0 0 0 1 1 1 0029h 
12002     0 0 0 1 1 1 0029h 
12003     0 0 0 1 1 1 0029h 
12004     0 0 0 1 1 1 0029h 
12005     0 0 0 1 1 1 0029h 
12006     0 0 0 1 1 1 0029h 
12007     0 0 0 1 1 1 0029h 
12008     0 0 0 1 1 1 0029h 
12009     0 0 0 1 1 1 0029h 
12010     0 0 0 1 1 1 0029h 
12011     0 0 0 1 1 1 0029h 
12012     0 0 0 1 1 1 0029h 
12013     0 0 0 1 1 1 0029h 
12014     0 0 0 1 1 1 0029h 
12015     0 0 0 1 1 1 0029h 
12016     0 0 0 1 1 1 0029h 
12017     0 0 0 1 1 1 0029h 
12018     0 0 0 1 1 1 0029h 
12019     0 0 0 1 1 1 0029h 
12020     0 0 0 1 1 1 0029h 
12021     0 0 0 1 1 1 0029h 
12022     0 0 0 1 1 1 0029h 
12023     0 0 0 1 1 1 0029h 
12024     0 0 0 1 1 1 0029h 
12025     0 0 0 1 1 1 0029h 
12026     0 0 0 1 1 1 0029h 
12027     0 0 0 1 1 1 0029h 
12028     0 0 0 1 1 1 0029h 
12029     0 0 0 1 1 1 0029h 
12030     0 0 0 1 1 1 0029h 
12031     0 0 0 1 1 1 0029h 
12032     0 0 0 1 1 1 0029h 
12033     0 0 0 1 1 1 0029h 
12034     0 0 0 1 1 1 0029h 
12035     0 0 0 1 1 1 0029h 
12036     0 0 0 1 1 1 0029h 
12037     0 0 0 1 1 1 0029h 
12038     0 0 0 1 1 1 0029h 
12039     0 0 0 1 1 1 0029h 
12040     0 0 0 1 1 1 0029h 
12041     0 0 0 1 1 1 0029h 
12042     0 0 0 1 1 1 0029h 
12043     0 0 0 1 1 1 0029h 
12044     0 0 0 1 1 1 0029h 
12045     0 0 0 1 1 1 0029h 
12046     0 0 0 1 1 1 0029h 
12047     0 0 0 1 1 1 0029h 
12048     0 0 0 1 1 1 0029h 
12049     0 0 0 1 1 1 0029h 
12050     0 0 0 1 1 1 0029h 
12051     0 0 0 1 1 1 0029h 
12052     0 0 0 1 1 1 0029h 
12053     0 0 0 1 1 1 0029h 
12054     0 0 0 1 1 1 0029h 
12055     0 0 0 1 1 1 0029h 
12056     0 0 0 1 1 1 0029h 
12057     0 0 0 1 1 1 0029h 
12058     0 0 0 1 1 1 0029h 
12059     0 0 0 1 1 1 0029h 
12060     0 0 0 1 1 1 0029h 
12061     0 0 0 1 1 1 0029h 
12062     0 0 0 1 1 1 0029h 
12063     0 0 0 1 1 1 0029h 
12064     0 0 0 1 1 1 0029h 
12065     0 0 0 1 1 1 0029h 
12066     0 0 0 1 1 1 0029h 
12067     0 0 0 1 1 1 0029h 
12068     0 0 0 1 1 1 0029h 
12069     0 0 0 1 1 1 0029h 
12070     0 0 0 1 1 1 0029h 
12071     0 0 0 1 1 1 0029h 
12072     0 0 0 1 1 1 0029h 
12073     0 0 0 1 1 1 0029h 
12074     0 0 0 1 1 1 0029h 
12075     0 0 0 1 1 1 0029h 
12076     0 0 0 1 1 1 0029h 
12077     0 0 0 1 1 1 0029h 
12078     0 0 0 1 1 1 0029h 
12079     0 0 0 1 1 1 0029h 
12080     0 0 0 1 1 1 0029h 
12081     0 0 0 1 1 1 0029h 
12082     0 0 0 1 1 1 0029h 
12083     0 0 0 1 1 1 0029h 
12084     0 0 0 1 1 1 0029h 
12085     0 0 0 1 1 1 0029h 
12086     0 0 0 1 1 1 0029h 
12087     0 0 0 1 1 1 0029h 
12088     0 0 0 1 1 1 0029h 
12089     0 0 0 1 1 1 0029h 
12090     0 0 0 1 1 1 0029h 
12091     0 0 0 1 1 1 0029h 
12092     0 0 0 1 1 1 0029h 
12093     0 0 0 1 1 1 0029h 
12094     0 0 0 1 1 1 0029h 
12095     0 0 0 1 1 1 0029h 
12096     0 0 0 1 1 1 0029h 
12097     0 0 0 1 1 1 0029h 
12098     0 0 0 1 1 1 0029h 
12099     0 0 0 1 1 1 0029h 
12100     0 0 0 1 1 1 0029h 
12101     0 0 0 1 1 1 0029h 
12102     0 0 0 1 1 1 0029h 
12103     0 0 0 1 1 1 0029h 
12104     0 0 0 1 1 1 0029h 
12105     0 0 0 1 1 1 0029h 
12106     0 0 0 1 1 1 0029h 
12107     0 0 0 1 1 1 0029h 
12108     0 0 0 1 1 1 0029h 
12109     0 0 0 1 1 1 0029h 
12110     0 0 0 1 1 1 0029h 
12111     0 0 0 1 1 1 0029h 
12112     0 0 0 1 1 1 0029h 
12113     0 0 0 1 1 1 0029h 
12114     0 0 0 1 1 1 0029h 
12115     0 0 0 1 1 1 0029h 
12116     0 0 0 1 1 1 0029h 
12117     0 0 0 1 1 1 0029h 
12118     0 0 0 1 1 1 0029h 
12119     0 0 0 1 1 1 0029h 
12120     0 0 0 1 1 1 0029h 
12121     0 0 0 1 1 1 0029h 
12122     0 0 0 1 1 1 0029h 
12123     0 0 0 1 1 1 0029h 
12124     0 0 0 1 1 1 0029h 
12125     0 0 0 1 1 1 0029h 
12126     0 0 0 1 1 1 0029h 
12127     0 0 0 1 1 1 0029h 
12128     0 0 0 1 1 1 0029h 
12129     0 0 0 1 1 1 0029h 
12130     0 0 0 1 1 1 0029h 
12131     0 0 0 1 1 1 0029h 
12132     0 0 0 1 1 1 0029h 
12133     0 0 0 1 1 1 0029h 
12134     0 0 0 1 1 1 0029h 
12135     0 0 0 1 1 1 0029h 
12136     0 0 0 1 1 1 0029h 
12137     0 0 0 1 1 1 0029h 
12138     0 0 0 1 1 1 0029h 
12139     0 0 0 1 1 1 0029h 
12140     0 0 0 1 1 1 0029h 
12141     0 0 0 1 1 1 0029h 
12142     0 0 0 1 1 1 0029h 
12143     0 0 0 1 1 1 0029h 
12144     0 0 0 1 1 1 0029h 
12145     0 0 0 1 1 1 0029h 
12146     0 0 0 1 1 1 0029h 
12147     0 0 0 1 1 1 0029h 
12148     0 0 0 1 1 1 0029h 
12149     0 0 0 1 1 1 0029h 
12150     0 0 0 1 1 1 0029h 
12151     0 0 0 1 1 1 0029h 
12152     0 0 0 1 1 1 0029h 
12153     0 0 0 1 1 1 0029h 
12154     0 0 0 1 1 1 0029h 
12155     0 0 0 1 1 1 0029h 
12156     0 0 0 1 1 1 0029h 
12157     0 0 0 1 1 1 0029h 
12158     0 0 0 1 1 1 0029h 
12159     0 0 0 1 1 1 0029h 
12160     0 0 0 1 1 1 0029h 
12161     0 0 0 1 1 1 0029h 
12162     0 0 0 1 1 1 0029h 
12163     0 0 0 1 1 1 0029h 
12164     0 0 0 1 1 1 0029h 
12165     0 0 0 1 1 1 0029h 
12166     0 0 0 1 1 1 0029h 
12167     0 0 0 1 1 1 0029h 
12168     0 0 0 1 1 1 0029h 
12169     0 0 0 1 1 1 0029h 
12170     0 0 0 1 1 1 0029h 
12171     0 0 0 1 1 1 0029h 
12172     0 0 0 1 1 1 0029h 
12173     0 0 0 1 1 1 0029h 
12174     0 0 0 1 1 1 0029h 
12175     0 0 0 1 1 1 0029h 
12176     0 0 0 1 1 1 0029h 
12177     0 0 0 1 1 1 0029h 
12178     0 0 0 1 1 1 0029h 
12179     0 0 0 1 1 1 0029h 
12180     0 0 0 1 1 1 0029h 
12181     0 0 0 1 1 1 0029h 
12182     0 0 0 1 1 1 0029h 
12183     0 0 0 1 1 1 0029h 
12184     0 0 0 1 1 1 0029h 
12185     0 0 0 1 1 1 0029h 
12186     0 0 0 1 1 1 0029h 
12187     0 0 0 1 1 1 0029h 
12188     0 0 0 1 1 1 0029h 
12189     0 0 0 1 1 1 0029h 
12190     0 0 0 1 1 1 0029h 
12191     0 0 0 1 1 1 0029h 
12192     0 0 0 1 1 1 0029h 
12193     0 0 0 1 1 1 0029h 
12194     0 0 0 1 1 1 0029h 
12195     0 0 0 1 1 1 0029h 
12196     0 0 0 1 1 1 0029h 
12197     0 0 0 1 1 1 0029h 
12198     0 0 0 1 1 1 0029h 
12199     0 0 0 1 1 1 0029h 
12200     0 0 0 1 1 1 0029h 
12201     0 0 0 1 1 1 0029h 
12202     0 0 0 1 1 1 0029h 
12203     0 0 0 1 1 1 0029h 
12204     0 0 0 1 1 1 0029h 
12205     0 0 0 1 1 1 0029h 
12206     0 0 0 1 1 1 0029h 
12207     0 0 0 1 1 1 0029h 
12208     0 0 0 1 1 1 0029h 
12209     0 0 0 1 1 1 0029h 
12210     0 0 0 1 1 1 0029h 
12211     0 0 0 1 1 1 0029h 
12212     0 0 0 1 1 1 0029h 
12213     0 0 0 1 1 1 0029h 
12214     0 0 0 1 1 1 0029h 
12215     0 0 0 1 1 1 0029h 
12216     0 0 0 1 1 1 0029h 
12217     0 0 0 1 1 1 0029h 
12218     0 0 0 1 1 1 0029h 
12219     0 0 0 1 1 1 0029h 
12220     0 0 0 1 1 1 0029h 
12221     0 0 0 1 1 1 0029h 
12222     0 0 0 1 1 1 0029h 
12223     0 0 0 1 1 1 0029h 
12224     0 0 0 1 1 1 0029h 
12225     0 0 0 1 1 1 0029h 
12226     0 0 0 1 1 1 0029h 
12227     0 0 0 1 1 1 0029h 
12228     0 0 0 1 1 1 0029h 
12229     0 0 0 1 1 1 0029h 
12230     0 0 0 1 1 1 0029h 
12231     0 0 0 1 1 1 0029h 
12232     0 0 0 1 1 1 0029h 
12233     0 0 0 1 1 1 0029h 
12234     0 0 0 1 1 1 0029h 
12235     0 0 0 1 1 1 0029h 
12236     0 0 0 1 1 1 0029h 
12237     0 0 0 1 1 1 0029h 
12238     0 0 0 1 1 1 0029h 
12239     0 0 0 1 1 1 0029h 
12240     0 0 0 1 1 1 0029h 
12241     0 0 0 1 1 1 0029h 
12242     0 0 0 1 1 1 0029h 
12243     0 0 0 1 1 1 0029h 
12244     0 0 0 1 1 1 0029h 
12245     0 0 0 1 1 1 0029h 
12246     0 0 0 1 1 1 0029h 
12247     0 0 0 1 1 1 0029h 
12248     0 0 0 1 1 1 0029h 
12249     0 0 0 1 1 1 0029h 
12250     0 0 0 1 1 1 0029h 
12251     0 0 0 1 1 1 0029h 
12252     0 0 0 1 1 1 0029h 
12253     0 0 0 1 1 1 0029h 
12254     0 0 0 1 1 1 0029h 
12255     0 0 0 1 1 1 0029h 
12256     0 0 0 1 1 1 0029h 
12257     0 0 0 1 1 1 0029h 
12258     0 0 0 1 1 1 0029h 
12259     0 0 0 1 1 1 0029h 
12260     0 0 0 1 1 1 0029h 
12261     0 0 0 1 1 1 0029h 
12262     0 0 0 1 1 1 0029h 
12263     0 0 0 1 1 1 0029h 
12264     0 0 0 1 1 1 0029h 
12265     0 0 0 1 1 1 0029h 
12266     0 0 0 1 1 1 0029h 
12267     0 0 0 1 1 1 0029h 
12268     0 0 0 1 1 1 0029h 
12269     0 0 0 1 1 1 0029h 
12270     0 0 0 1 1 1 0029h 
12271     0 0 0 1 1 1 0029h 
12272     0 0 0 1 1 1 0029h 
12273     0 0 0 1 1 1 0029h 
12274     0 0 0 1 1 1 0029h 
12275     0 0 0 1 1 1 0029h 
12276     0 0 0 1 1 1 0029h 
12277     0 0 0 1 1 1 0029h 
12278     0 0 0 1 1 1 0029h 
12279     0 0 0 1 1 1 0029h 
12280     0 0 0 1 1 1 0029h 
12281     0 0 0 1 1 1 0029h 
12282     0 0 0 1 1 1 0029h 
12283     0 0 0 1 1 1 0029h 
12284     0 0 0 1 1 1 0029h 
12285     0 0 0 1 1 1 0029h 
12286     0 0 0 1 1 1 0029h 
12287     0 0 0 1 1 1 0029h 
12288     0 0 0 1 1 1 0029h 
12289     0 0 0 1 1 1 0029h 
12290     0 0 0 1 1 1 0029h 
12291     0 0 0 1 1 1 0029h 
12292     0 0 0 1 1 1 0029h 
12293     0 0 0 1 1 1 0029h 
12294     0 0 0 1 1 1 0029h 
12295     0 0 0 1 1 1 0029h 
12296     0 0 0 1 1 1 0029h 
12297     0 0 0 1 1 1 0029h 
12298     0 0 0 1 1 1 0029h 
12299     0 0 0 1 1 1 0029h 
12300     0 0 0 1 1 1 0029h 
12301     0 0 0 1 1 1 0029h 
12302     0 0 0 1 1 1 0029h 
12303     0 0 0 1 1 1 0029h 
12304     0 0 0 1 1 1 0029h 
12305     0 0 0 1 1 1 0029h 
12306     0 0 0 1 1 1 0029h 
12307     0 0 0 1 1 1 0029h 
12308     0 0 0 1 1 1 0029h 
12309     0 0 0 1 1 1 0029h 
12310     0 0 0 1 1 1 0029h 
12311     0 0 0 1 1 1 0029h 
12312     0 0 0 1 1 1 0029h 
12313     0 0 0 1 1 1 0029h 
12314     0 0 0 1 1 1 0029h 
12315     0 0 0 1 1 1 0029h 
12316     0 0 0 1 1 1 0029h 
12317     0 0 0 1 1 1 0029h 
12318     0 0 0 1 1 1 0029h 
12319     0 0 0 1 1 1 0029h 
12320     0 0 0 1 1 1 0029h 
12321     0 0 0 1 1 1 0029h 
12322     0 0 0 1 1 1 0029h 
12323     0 0 0 1 1 1 0029h 
12324     0 0 0 1 1 1 0029h 
12325     0 0 0 1 1 1 0029h 
12326     0 0 0 1 1 1 0029h 
12327     0 0 0 1 1 1 0029h 
12328     0 0 0 1 1 1 0029h 
12329     0 0 0 1 1 1 0029h 
12330     0 0 0 1 1 1 0029h 
12331     0 0 0 1 1 1 0029h 
12332     0 0 0 1 1 1 0029h 
12333     0 0 0 1 1 1 0029h 
12334     0 0 0 1 1 1 0029h 
12335     0 0 0 1 1 1 0029h 
12336     0 0 0 1 1 1 0029h 
12337     0 0 0 1 1 1 0029h 
12338     0 0 0 1 1 1 0029h 
12339     0 0 0 1 1 1 0029h 
12340     0 0 0 1 1 1 0029h 
12341     0 0 0 1 1 1 0029h 
12342     0 0 0 1 1 1 0029h 
12343     0 0 0 1 1 1 0029h 
12344     0 0 0 1 1 1 0029h 
12345     0 0 0 1 1 1 0029h 
12346     0 0 0 1 1 1 0029h 
12347     0 0 0 1 1 1 0029h 
12348     0 0 0 1 1 1 0029h 
12349     0 0 0 1 1 1 0029h 
12350     0 0 0 1 1 1 0029h 
12351     0 0 0 1 1 1 0029h 
12352     0 0 0 1 1 1 0029h 
12353     0 0 0 1 1 1 0029h 
12354     0 0 0 1 1 1 0029h 
12355     0 0 0 1 1 1 0029h 
12356     0 0 0 1 1 1 0029h 
12357     0 0 0 1 1 1 0029h 
12358     0 0 0 1 1 1 0029h 
12359     0 0 0 1 1 1 0029h 
12360     0 0 0 1 1 1 0029h 
12361     0 0 0 1 1 1 0029h 
12362     0 0 0 1 1 1 0029h 
12363     0 0 0 1 1 1 0029h 
12364     0 0 0 1 1 1 0029h 
12365     0 0 0 1 1 1 0029h 
12366     0 0 0 1 1 1 0029h 
12367     0 0 0 1 1 1 0029h 
12368     0 0 0 1 1 1 0029h 
12369     0 0 0 1 1 1 0029h 
12370     0 0 0 1 1 1 0029h 
12371     0 0 0 1 1 1 0029h 
12372     0 0 0 1 1 1 0029h 
12373     0 0 0 1 1 1 0029h 
12374     0 0 0 1 1 1 0029h 
12375     0 0 0 1 1 1 0029h 
12376     0 0 0 1 1 1 0029h 
12377     0 0 0 1 1 1 0029h 
12378     0 0 0 1 1 1 0029h 
12379     0 0 0 1 1 1 0029h 
12380     0 0 0 1 1 1 0029h 
12381     0 0 0 1 1 1 0029h 
12382     0 0 0 1 1 1 0029h 
12383     0 0 0 1 1 1 0029h 
12384     0 0 0 1 1 1 0029h 
12385     0 0 0 1 1 1 0029h 
12386     0 0 0 1 1 1 0029h 
12387     0 0 0 1 1 1 0029h 
12388     0 0 0 1 1 1 0029h 
12389     0 0 0 1 1 1 0029h 
12390     0 0 0 1 1 1 0029h 
12391     0 0 0 1 1 1 0029h 
12392     0 0 0 1 1 1 0029h 
12393     0 0 0 1 1 1 0029h 
12394     0 0 0 1 1 1 0029h 
12395     0 0 0 1 1 1 0029h 
12396     0 0 0 1 1 1 0029h 
12397     0 0 0 1 1 1 0029h 
12398     0 0 0 1 1 1 0029h 
12399     0 0 0 1 1 1 0029h 
12400     0 0 0 1 1 1 0029h 
12401     0 0 0 1 1 1 0029h 
12402     0 0 0 1 1 1 0029h 
12403     0 0 0 1 1 1 0029h 
12404     0 0 0 1 1 1 0029h 
12405     0 0 0 1 1 1 0029h 
12406     0 0 0 1 1 1 0029h 
12407     0 0 0 1 1 1 0029h 
12408     0 0 0 1 1 1 0029h 
12409     0 0 0 1 1 1 0029h 
12410     0 0 0 1 1 1 0029h 
12411     0 0 0 1 1 1 0029h 
12412     0 0 0 1 1 1 0029h 
12413     0 0 0 1 1 1 0029h 
12414     0 0 0 1 1 1 0029h 
12415     0 0 0 1 1 1 0029h 
12416     0 0 0 1 1 1 0029h 
12417     0 0 0 1 1 1 0029h 
12418     0 0 0 1 1 1 0029h 
12419     0 0 0 1 1 1 0029h 
12420     0 0 0 1 1 1 0029h 
12421     0 0 0 1 1 1 0029h 
12422     0 0 0 1 1 1 0029h 
12423     0 0 0 1 1 1 0029h 
12424     0 0 0 1 1 1 0029h 
12425     0 0 0 1 1 1 0029h 
12426     0 0 0 1 1 1 0029h 
12427     0 0 0 1 1 1 0029h 
12428     0 0 0 1 1 1 0029h 
12429     0 0 0 1 1 1 0029h 
12430     0 0 0 1 1 1 0029h 
12431     0 0 0 1 1 1 0029h 
12432     0 0 0 1 1 1 0029h 
12433     0 0 0 1 1 1 0029h 
12434     0 0 0 1 1 1 0029h 
12435     0 0 0 1 1 1 0029h 
12436     0 0 0 1 1 1 0029h 
12437     0 0 0 1 1 1 0029h 
12438     0 0 0 1 1 1 0029h 
12439     0 0 0 1 1 1 0029h 
12440     0 0 0 1 1 1 0029h 
12441     0 0 0 1 1 1 0029h 
12442     0 0 0 1 1 1 0029h 
12443     0 0 0 1 1 1 0029h 
12444     0 0 0 1 1 1 0029h 
12445     0 0 0 1 1 1 0029h 
12446     0 0 0 1 1 1 0029h 
12447     0 0 0 1 1 1 0029h 
12448     0 0 0 1 1 1 0029h 
12449     0 0 0 1 1 1 0029h 
12450     0 0 0 1 1 1 0029h 
12451     0 0 0 1 1 1 0029h 
12452     0 0 0 1 1 1 0029h 
12453     0 0 0 1 1 1 0029h 
12454     0 0 0 1 1 1 0029h 
12455     0 0 0 1 1 1 0029h 
12456     0 0 0 1 1 1 0029h 
12457     0 0 0 1 1 1 0029h 
12458     0 0 0 1 1 1 0029h 
12459     0 0 0 1 1 1 0029h 
12460     0 0 0 1 1 1 0029h 
12461     0 0 0 1 1 1 0029h 
12462     0 0 0 1 1 1 0029h 
12463     0 0 0 1 1 1 0029h 
12464     0 0 0 1 1 1 0029h 
12465     0 0 0 1 1 1 0029h 
12466     0 0 0 1 1 1 0029h 
12467     0 0 0 1 1 1 0029h 
12468     0 0 0 1 1 1 0029h 
12469     0 0 0 1 1 1 0029h 
12470     0 0 0 1 1 1 0029h 
12471     0 0 0 1 1 1 0029h 
12472     0 0 0 1 1 1 0029h 
12473     0 0 0 1 1 1 0029h 
12474     0 0 0 1 1 1 0029h 
12475     0 0 0 1 1 1 0029h 
12476     0 0 0 1 1 1 0029h 
12477     0 0 0 1 1 1 0029h 
12478     0 0 0 1 1 1 0029h 
12479     0 0 0 1 1 1 0029h 
12480     0 0 0 1 1 1 0029h 
12481     0 0 0 1 1 1 0029h 
12482     0 0 0 1 1 1 0029h 
12483     0 0 0 1 1 1 0029h 
12484     0 0 0 1 1 1 0029h 
12485     0 0 0 1 1 1 0029h 
12486     0 0 0 1 1 1 0029h 
12487     0 0 0 1 1 1 0029h 
12488     0 0 0 1 1 1 0029h 
12489     0 0 0 1 1 1 0029h 
12490     0 0 0 1 1 1 0029h 
12491     0 0 0 1 1 1 0029h 
12492     0 0 0 1 1 1 0029h 
12493     0 0 0 1 1 1 0029h 
12494     0 0 0 1 1 1 0029h 
12495     0 0 0 1 1 1 0029h 
12496     0 0 0 1 1 1 0029h 
12497     0 0 0 1 1 1 0029h 
12498     0 0 0 1 1 1 0029h 
12499     0 0 0 1 1 1 0029h 
12500     0 0 0 1 1 1 0029h 
12501     0 0 0 1 1 1 0029h 
12502     0 0 0 1 1 1 0029h 
12503     0 0 0 1 1 1 0029h 
12504     0 0 0 1 1 1 0029h 
12505     0 0 0 1 1 1 0029h 
12506     0 0 0 1 1 1 0029h 
12507     0 0 0 1 1 1 0029h 
12508     0 0 0 1 1 1 0029h 
12509     0 0 0 1 1 1 0029h 
12510     0 0 0 1 1 1 0029h 
12511     0 0 0 1 1 1 0029h 
12512     0 0 0 1 1 1 0029h 
12513     0 0 0 1 1 1 0029h 
12514     0 0 0 1 1 1 0029h 
12515     0 0 0 1 1 1 0029h 
12516     0 0 0 1 1 1 0029h 
12517     0 0 0 1 1 1 0029h 
12518     0 0 0 1 1 1 0029h 
12519     0 0 0 1 1 1 0029h 
12520     0 0 0 1 1 1 0029h 
12521     0 0 0 1 1 1 0029h 
12522     0 0 0 1 1 1 0029h 
12523     0 0 0 1 1 1 0029h 
12524     0 0 0 1 1 1 0029h 
12525     0 0 0 1 1 1 0029h 
12526     0 0 0 1 1 1 0029h 
12527     0 0 0 1 1 1 0029h 
12528     0 0 0 1 1 1 0029h 
12529     0 0 0 1 1 1 0029h 
12530     0 0 0 1 1 1 0029h 
12531     0 0 0 1 1 1 0029h 
12532     0 0 0 1 1 1 0029h 
12533     0 0 0 1 1 1 0029h 
12534     0 0 0 1 1 1 0029h 
12535     0 0 0 1 1 1 0029h 
12536     0 0 0 1 1 1 0029h 
12537     0 0 0 1 1 1 0029h 
12538     0 0 0 1 1 1 0029h 
12539     0 0 0 1 1 1 0029h 
12540     0 0 0 1 1 1 0029h 
12541     0 0 0 1 1 1 0029h 
12542     0 0 0 1 1 1 0029h 
12543     0 0 0 1 1 1 0029h 
12544     0 0 0 1 1 1 0029h 
12545     0 0 0 1 1 1 0029h 
12546     0 0 0 1 1 1 0029h 
12547     0 0 0 1 1 1 0029h 
12548     0 0 0 1 1 1 0029h 
12549     0 0 0 1 1 1 0029h 
12550     0 0 0 1 1 1 0029h 
12551     0 0 0 1 1 1 0029h 
12552     0 0 0 1 1 1 0029h 
12553     0 0 0 1 1 1 0029h 
12554     0 0 0 1 1 1 0029h 
